,file,speaker,sex,age,nationality,level,code,type,ref,ans,rec,count,C,S,I,D,error,per
6944,0139310,605,M,84,English,A,RP003,P,의사소통 과정 중에서 말하기와 쓰기 같은 표현 기능이 더 중요할까 듣기와 읽기 같은 기능이 더 중요할까 나는 이해 영역이 더 중요하고 특히 듣기가 기본이라고 생각한다 다른 이의 말을 듣고 그 말을 이해해야 의사소통을 계속할 수 있기 때문이다 따라서 진정한 의사소통은 듣기에서부터 시작한다고 주장하고 싶다,euI S A S O Th O NG G oA J EO NG J U NG E S EO M A R H A G I oA SS EU G I G A Th EU N Ph iO iEO N G I N EU NG I D EO J U NG iO A L GG A D EU t GG I oA I k GG I G A Th EU N G I N EU NG I D EO J U NG iO A L GG A N A N EU N I E iEO NG iEO G I D EO J U NG iO A G O Th EU Kh I D EU t GG I G A G I B O N I R A G O S E NG G A Kh A N D A D A R EU N I euI M A R EU L D EU t GG O G EU M A R EU L I E E iA euI S A S O Th O NG EU L G iE S O Kh A L S U I t GG I D E M U N I D A D A R A S EO J I N J EO NG H A N euI S A S O Th O NG EU N D EU t GG I E S EO B U Th EO S I J A Kh A N D A G O J U J A NG H A G O S I p DD A,euI S A S O Th O NG H oA J EO NG J U NG E S EO M A R H A G I oA SS EU GG I G A Th EU N Ph iO iEO N G I A N I D EO J U NG iO A L GG A D EU t GG I oA I L Kh I G A Th EU N G I N EU NG I D EO J U NG iO A L GG A N A N EU N I E iEO NG N N iEO G I D EO J U NG iO A G O Th EU Kh I D EU t I G A G I B U N I R A G O S E NG G A Kh A N D A D A R EU N I euI M A R EU L EO D EU t GG O G EU M A R EU L I E E iA euI S A S O Th O NG EU L G iE S O k Kh A L S U I t GG I D E M U N I D A D A R A S EO J I N J EO NG H A N euI S A S O Th O NG EU N D EU GG I E S EO B U Th EO S I J A Kh A D A G O CHh U J EO NG H A G O S I p DD A,"Counter({'C': 247, 'S': 9, 'D': 4, 'I': 4})",247,9,4,4,"substitution of < G > to < H >, substitution of < G > to < GG >, deletion of < N >, substitution of < EU > to < A >, substitution of < NG > to < N >, substitution of < k > to < L >, substitution of < GG > to < Kh >, insertion of < N >, insertion of < N >, deletion of < GG >, substitution of < O > to < U >, insertion of < EO >, insertion of < k >, deletion of < t >, deletion of < N >, substitution of < J > to < CHh >, substitution of < A > to < EO >",0.04169611307420495
6945,0139315,605,M,84,English,A,RP004,P,나는 아름다운 색을 사랑한다 예전 우리 유치원 선생님이 주신 색종이 같은 빨간색 보라색 자주색 녹색 이런 색깔을 나는 좋아한다 나는 우리나라 가을 하늘을 사랑한다 나는 오래된 가구의 색을 좋아한다 늙어가는 학자의 희끗희끗한 머리카락을 좋아한다 나는 이른 아침의 새 소리를 좋아하며 봄 시냇물 흐르는 소리를 즐긴다 갈대에 부는 바람 소리를 좋아하며 바다의 파도 소리를 들으면 아직도 가슴이 뛴다,N A N EU N A R EU M D A U N S E G EU L S A R A NG H A N D A iE J EO N U R I iU CHh I uEO N S EO N S E NG N I M I J U S I N S E k JJ O NG I G A Th EU N BB A L G A N S E k B O R A S E k J A J U S E k N O k SS E k I R EO N S E k GG A R EU L N A N EU N J O A A N D A N A N EU N U R I N A R A G A EU L H A N EU R EU L S A R A NG H A N D A N A N EU N O R E D OE N G A G U euI S E G EU L J O A A N D A N EU L G EO G A N EU N H A k JJ A euI H euI GG EU Th euI GG EU Th A N M EO R I Kh A R A G EU R J O A A N D A N A N EU N I R EU N A CHh I M euI S E S O R I R EU L J O A A M iEO B O M S I N E N M U L H EU R EU N EU N S O R I R EU L J EU L G I N D A G A L D E E B U N EU N B A R A M S O R I R EU L J O A A M iEO B A D A euI Ph A D O S O R I R EU L D EU R EU M iEO N A J I k DD O G A S EU M I DD UI N D A,N A N EU N A R EU M D A N S E G O L S A R A NG H A N D A iE J EO N U R I iU CHh EO N S EO N S E NG N I M I J U S I N S E k J EO NG I G A Th EU N B A L G A N S E k B O R EO S E k J A J U S E k EO N O SS E k I R EO N S E k GG A R EU L N N EU N J O A A N D A N A N EU N U R I N A R A G A U L H A N O R EU L S A R A NG H A N D A N A N EU N O R E D EO N Kh A G euI S E G EU L J O A A N D A EU M N EO G EO G A N EU N H A N E A k JJ A euI G EU Th Kh I G EU N M O R I Kh A A G EU L J O A N D A N A N EU N I R EU N A CHh I M E S E S O R I J O A A M iEO N B O M S I N euI M U L H EU R R EU N EU N S O R I R EU L J EU L G I J EU L G I N D A G A L DD E euI B U N EU N B A R A M S O R I R EU L J O A A M iEO N B A D A euI B A D O S O R I R EU L D EU R EU M iEO N A J I k G A SS EU M I D EU N D A,"Counter({'C': 311, 'S': 32, 'D': 14, 'I': 11})",311,32,11,14,"deletion of < U >, substitution of < EU > to < O >, deletion of < I >, substitution of < uEO > to < EO >, substitution of < JJ > to < J >, substitution of < O > to < EO >, substitution of < BB > to < B >, substitution of < A > to < EO >, insertion of < EO >, deletion of < k >, deletion of < A >, substitution of < EU > to < U >, substitution of < EU > to < O >, substitution of < OE > to < EO >, substitution of < G > to < Kh >, deletion of < U >, insertion of < EU >, substitution of < N > to < M >, substitution of < EU > to < N >, substitution of < L > to < EO >, substitution of < k > to < N >, substitution of < JJ > to < E >, insertion of < k >, substitution of < euI > to < JJ >, substitution of < H > to < A >, substitution of < GG > to < G >, deletion of < euI >, substitution of < GG > to < Kh >, substitution of < EU > to < I >, substitution of < Th > to < G >, substitution of < A > to < EU >, substitution of < EO > to < O >, deletion of < R >, substitution of < R > to < L >, deletion of < A >, substitution of < euI > to < E >, deletion of < R >, deletion of < EU >, deletion of < L >, insertion of < N >, deletion of < E >, substitution of < N > to < euI >, insertion of < R >, insertion of < EU >, insertion of < L >, insertion of < J >, insertion of < G >, insertion of < I >, substitution of < D > to < DD >, substitution of < E > to < euI >, insertion of < N >, substitution of < Ph > to < B >, deletion of < DD >, deletion of < O >, substitution of < S > to < SS >, substitution of < DD > to < D >, substitution of < UI > to < EU >",0.10434782608695652
6946,0139244,605,M,84,English,A,RS035,S,왜 항상 언니 용돈은 많고 내 용돈은 조금이지,OE H A NG S A NG EO N N I iO NG D O N EU N M A N Kh O N E iO NG D O N EU N J O G EU M I J I,OE H A NG S A NG EO N N I iO NG D O N EU N M A N EU N G E iO NG D O N EU N J O G EU M I J I,"Counter({'C': 37, 'S': 3})",37,3,0,0,"substitution of < Kh > to < EU >, substitution of < O > to < N >, substitution of < N > to < G >",0.05504587155963303
6947,0139246,605,M,84,English,A,RS037,S,합법적으로 인정된 일이라면 해도 좋지,H A p BB EO p JJ EO G EU R O I N J EO NG D OE N I R I R A M iEO N H E D O J O CHh I,H A p BB EO p JJ EO G EU R O I N J EO NG D OE N I R EU R A M iEO N H E D O D,"Counter({'C': 31, 'D': 3, 'S': 2})",31,2,0,3,"substitution of < I > to < EU >, deletion of < O >, deletion of < J >, deletion of < CHh >, substitution of < I > to < D >",0.09844559585492228
6948,0139249,605,M,84,English,A,RS040,S,이렇게 감사의 말씀을 전할 수 있을 정도로 성장했습니다,I R EO Kh E G A M S A euI M A L SS EU M EU L J EO N A L S U I SS EU L J EO NG D O R O S EO NG J A NG H E S SS EU M N I D A,EO R EO Kh E G A M S A euI M A L SS EU M EU L J EO N A L S U I SS EU L J EO NG D O R O S EO NG J A NG H E S SS EU M N I D A,"Counter({'C': 52, 'S': 1})",52,1,0,0,substitution of < I > to < EO >,0.01060070671378092
6949,0139252,605,M,84,English,A,RS043,S,은행이 이렇게 문을 일찍 닫는 걸 알았다면 서둘렀을 텐데요,EU N E NG I I R EO Kh E M U N EU L I L JJ I k D A N N EU N G EO L A R A t DD A M iEO N S EO D U L L EO SS EU L Th E N D E iO,EU N E NG I EO R EO Kh E M U N EU L I L JJ I k D A N N EU N EU N G EO L A R A t DD A M iEO N S EO D U L L EO SS EU L Th E N D E iO,"Counter({'C': 53, 'I': 2, 'S': 1})",53,1,2,0,"substitution of < I > to < EO >, insertion of < N >, insertion of < EU >",0.04013377926421405
6950,0139258,605,M,84,English,A,RS048,S,핵심이 무엇인지 파악하지 못한다면 내용을 잘 이해하기 힘들 거야,H E k SS I M I M U EO S I N J I Ph A A Kh A J I M O Th A N D A M iEO N N E iO NG EU L J A L I E A G I H I M D EU L G EO iA,H E k SS I M I M U EO S I N J I Ph A A Kh A J I M O Th A N D A M iEO N N E iO NG EU L J A L I A G I H I M D EU L G EO iA,"Counter({'C': 54, 'D': 1})",54,0,0,1,deletion of < E >,0.013888888888888888
6951,0139260,605,M,84,English,A,RS050,S,국내선 공항과 국제선 공항이 다르다는 것을 왜 미리 말씀해 주시지 않으셨어요,G U NG N E S EO N G O NG H A NG G oA G U k JJ E S EO N G O NG H A NG I D A R EU D A N EU N G EO S EU L OE M I R I M A L SS EU M H E J U S I J I A N EU S iEO SS EO iO,G U NG N E S EO N G O NG H A NG G oA G U k JJ E S EO N G O NG H A NG I D A R EU D A N EU N G EO L OE M I R I M A L SS EU M H E J U S I J I A N EU S,"Counter({'C': 66, 'D': 6})",66,0,0,6,"deletion of < S >, deletion of < EU >, deletion of < iEO >, deletion of < SS >, deletion of < EO >, deletion of < iO >",0.08115183246073299
6952,0139308,605,M,84,English,A,RS075,S,아이스크림 녹기 전에 빨리 먹을걸,A I S EU Kh EU R I M N O k GG I J EO N E BB A L L I M EO G EU L G EO R,A I S EU Kh EU R I M N O k GG I J EO N E BB A L I M EO G EU L G EO R,"Counter({'C': 30, 'D': 1})",30,0,0,1,deletion of < L >,0.024390243902439025
6953,0138914,605,M,84,English,A,RW062,W,화가,H oA G A,H oA G,"Counter({'C': 3, 'D': 1})",3,0,0,1,deletion of < A >,0.23809523809523808
6954,0138919,605,M,84,English,A,RW065,W,외국,OE G U k,H OE,"Counter({'D': 2, 'S': 2})",0,2,0,2,"deletion of < OE >, deletion of < G >, substitution of < U > to < H >, substitution of < k > to < OE >",0.6363636363636364
6955,0139189,605,M,84,English,A,RW115,W,맏이,M A D I,M I R I,"Counter({'C': 2, 'S': 2})",2,2,0,0,"substitution of < A > to < I >, substitution of < D > to < R >",0.1
6956,0139190,605,M,84,English,A,RW116,W,해돋이,H E D O D I,H E D,"Counter({'C': 3, 'D': 3})",3,0,0,3,"deletion of < D >, deletion of < O >, deletion of < I >",0.43333333333333335
6957,0139204,605,M,84,English,A,RW128,W,궁리,G U NG N I,G U NG N I N,"Counter({'C': 5, 'I': 1})",5,0,1,0,insertion of < N >,0.16129032258064516
6958,0139207,605,M,84,English,A,RW130,W,격려,G iEO NG N iEO,G O NG N O,"Counter({'C': 3, 'S': 2})",3,2,0,0,"substitution of < iEO > to < O >, substitution of < iEO > to < O >",0.2
6959,0139230,605,M,84,English,A,RW149,W,넣어요,N EO EO iO,N EO iO,"Counter({'C': 3, 'D': 1})",3,0,0,1,deletion of < EO >,0.21739130434782608
7125,0201385,685,F,94,English,A,RP003,P,의사소통 과정 중에서 말하기와 쓰기 같은 표현 기능이 더 중요할까 듣기와 읽기 같은 기능이 더 중요할까 나는 이해 영역이 더 중요하고 특히 듣기가 기본이라고 생각한다 다른 이의 말을 듣고 그 말을 이해해야 의사소통을 계속할 수 있기 때문이다 따라서 진정한 의사소통은 듣기에서부터 시작한다고 주장하고 싶다,euI S A S O Th O NG G oA J EO NG J U NG E S EO M A R H A G I oA SS EU G I G A Th EU N Ph iO iEO N G I N EU NG I D EO J U NG iO A L GG A D EU t GG I oA I k GG I G A Th EU N G I N EU NG I D EO J U NG iO A L GG A N A N EU N I E iEO NG iEO G I D EO J U NG iO A G O Th EU Kh I D EU t GG I G A G I B O N I R A G O S E NG G A Kh A N D A D A R EU N I euI M A R EU L D EU t GG O G EU M A R EU L I E E iA euI S A S O Th O NG EU L G iE S O Kh A L S U I t GG I D E M U N I D A D A R A S EO J I N J EO NG H A N euI S A S O Th O NG EU N D EU t GG I E S EO B U Th EO S I J A Kh A N D A G O J U J A NG H A G O S I p DD A,euI S A S O Th O NG G oA J EO NG J U NG E S EO M A R H A G I oA SS EU G I G A Th EU N Ph iO iEO N J I N EU NG I D EO J U NG iO A L GG A D EU GG I oA I Kh I G A Th EU N N G I N EU NG I D EO J U NG iO A L GG A N A N EU N I E iEO N N iEO G I D EO J U NG iO A G O Th EU Kh I D EU GG I G A G I B U N I R A G O S E NG G A Kh A M N D A D A R EU N I E M A R EU L D EU t GG O G EU M A R EU L I E E iA euI S A S O Th O NG EU L G iE S EO A L S U I t GG I D E M U N I D A D A R A S EO J I N J EO NG H A N euI S A S O Th O NG EU N D EU GG I E S EO B U Th EO S I J A Kh A D A G O J O J A NG H A G O S I p DD A,"Counter({'C': 247, 'S': 7, 'D': 6, 'I': 3})",247,7,3,6,"substitution of < G > to < J >, deletion of < t >, deletion of < k >, substitution of < GG > to < Kh >, insertion of < N >, insertion of < N >, substitution of < NG > to < N >, deletion of < t >, substitution of < O > to < U >, insertion of < M >, substitution of < euI > to < E >, deletion of < O >, substitution of < Kh > to < EO >, deletion of < t >, deletion of < N >, substitution of < U > to < O >",0.03571428571428571
7126,0201415,685,F,94,English,A,RP004,P,나는 아름다운 색을 사랑한다 예전 우리 유치원 선생님이 주신 색종이 같은 빨간색 보라색 자주색 녹색 이런 색깔을 나는 좋아한다 나는 우리나라 가을 하늘을 사랑한다 나는 오래된 가구의 색을 좋아한다 늙어가는 학자의 희끗희끗한 머리카락을 좋아한다 나는 이른 아침의 새 소리를 좋아하며 봄 시냇물 흐르는 소리를 즐긴다 갈대에 부는 바람 소리를 좋아하며 바다의 파도 소리를 들으면 아직도 가슴이 뛴다,N A N EU N A R EU M D A U N S E G EU L S A R A NG H A N D A iE J EO N U R I iU CHh I uEO N S EO N S E NG N I M I J U S I N S E k JJ O NG I G A Th EU N BB A L G A N S E k B O R A S E k J A J U S E k N O k SS E k I R EO N S E k GG A R EU L N A N EU N J O A A N D A N A N EU N U R I N A R A G A EU L H A N EU R EU L S A R A NG H A N D A N A N EU N O R E D OE N G A G U euI S E G EU L J O A A N D A N EU L G EO G A N EU N H A k JJ A euI H euI GG EU Th euI GG EU Th A N M EO R I Kh A R A G EU R J O A A N D A N A N EU N I R EU N A CHh I M euI S E S O R I R EU L J O A A M iEO B O M S I N E N M U L H EU R EU N EU N S O R I R EU L J EU L G I N D A G A L D E E B U N EU N B A R A M S O R I R EU L J O A A M iEO B A D A euI Ph A D O S O R I R EU L D EU R EU M iEO N A J I k DD O G A S EU M I DD UI N D A,N A N EU N EO R EU N D A U S E G EU L S A A NG A N D A J EO N EO R I J I uEO N S EO N S E NG N I M I L J U S I N J EO NG BB A L G A A J O S iEO R EO N S E k G A R EU L EU J O A A N D A EU N U R I N A G A EU H A N EU R S A A NG A N D A N EO E D EU N G A G S E G EU L A N D N G G A N EU N H A JJ A euI H I GG EU GG EU Th A N M R G R A G EU L J O A N D N EU N I R EU A CHh I M E S E S EO R R EU L J A M iEO B O M S I N E M O EU R EU EU N S EO R EU L G I N A G A L D E B O N EU L B A R A N S EO R I EU L J O A A M iEO B A D A euI Ph A S EO R R EU L D EU R EU M iEO N DD O G S I D EU A,"Counter({'C': 232, 'D': 100, 'S': 25, 'I': 1})",232,25,1,100,"substitution of < A > to < EO >, substitution of < M > to < N >, deletion of < N >, deletion of < R >, deletion of < H >, deletion of < iE >, substitution of < U > to < EO >, deletion of < iU >, substitution of < CHh > to < J >, insertion of < L >, deletion of < S >, deletion of < E >, deletion of < k >, substitution of < JJ > to < J >, substitution of < O > to < EO >, deletion of < I >, deletion of < G >, deletion of < A >, deletion of < Th >, deletion of < EU >, deletion of < N >, deletion of < A >, deletion of < N >, deletion of < S >, deletion of < E >, deletion of < k >, deletion of < B >, deletion of < O >, deletion of < R >, deletion of < S >, deletion of < E >, deletion of < k >, deletion of < J >, deletion of < U >, deletion of < S >, deletion of < E >, deletion of < k >, deletion of < N >, deletion of < k >, deletion of < SS >, deletion of < E >, substitution of < k > to < S >, substitution of < I > to < iEO >, substitution of < GG > to < G >, deletion of < N >, deletion of < A >, deletion of < N >, deletion of < N >, deletion of < A >, deletion of < N >, deletion of < N >, deletion of < A >, deletion of < R >, deletion of < L >, deletion of < EU >, deletion of < L >, deletion of < R >, deletion of < H >, deletion of < A >, deletion of < N >, deletion of < N >, deletion of < EU >, deletion of < O >, substitution of < R > to < EO >, substitution of < OE > to < EU >, deletion of < U >, deletion of < euI >, deletion of < J >, deletion of < O >, deletion of < A >, deletion of < A >, deletion of < EU >, deletion of < L >, deletion of < EO >, deletion of < k >, substitution of < euI > to < I >, deletion of < Th >, deletion of < euI >, deletion of < EO >, deletion of < I >, deletion of < Kh >, substitution of < A > to < G >, substitution of < R > to < L >, deletion of < A >, deletion of < A >, deletion of < N >, deletion of < A >, deletion of < N >, substitution of < euI > to < E >, substitution of < O > to < EO >, deletion of < I >, deletion of < O >, deletion of < A >, deletion of < N >, deletion of < U >, deletion of < L >, substitution of < H > to < O >, deletion of < N >, deletion of < O >, deletion of < R >, substitution of < I > to < EO >, deletion of < EU >, deletion of < L >, deletion of < J >, deletion of < D >, deletion of < E >, substitution of < U > to < O >, substitution of < N > to < L >, substitution of < M > to < N >, substitution of < O > to < EO >, deletion of < R >, deletion of < D >, deletion of < O >, substitution of < O > to < EO >, deletion of < I >, deletion of < A >, deletion of < J >, deletion of < I >, deletion of < k >, deletion of < A >, deletion of < EU >, deletion of < M >, deletion of < DD >, deletion of < UI >, substitution of < N > to < D >, substitution of < D > to < EU >",0.2563559322033898
7127,0201113,685,F,94,English,A,RS031,S,자연스럽게 전통을 이어나가는 것이 바람직하지 않을까 싶습니다,J A iEO N S EU R EO p GG E J EO N Th O NG EU L I EO N A G A N EU N G EO S I B A R A M J I Kh A J I A N EU L GG A S I p SS EU M N I D A,J A iEO N S EU R EO p GG E J EO N Th O NG EU L I EO G A N EU N G EO S I B A R A M J I Kh A J I A N EU L GG A S I p SS EU M N I D A,"Counter({'C': 57, 'D': 2})",57,0,0,2,"deletion of < N >, deletion of < A >",0.02564102564102564
7128,0201143,685,F,94,English,A,RS034,S,새로 생긴 식당에 가 봤는데 분위기가 아주 좋던데요,S E R O S E NG G I N S I k DD A NG E G A B oA N N EU N D E B U N UI G I G A A J U J O Th EO N D E iO,S E R O S E NG G I N S I k DD A NG E G A B oA N N EU N D E B U UI G I G A A J U J O Th EO N D E iO,"Counter({'C': 45, 'D': 1})",45,0,0,1,deletion of < N >,0.016736401673640166
7129,0201209,685,F,94,English,A,RS044,S,권력과 공권력의 차이점이 뭔지 아세요,G uEO N N iEO k GG oA G O NG G uEO N N iEO G euI CHh A I J EO M I M uEO N J I A S E iO,G uEO N N iEO k GG oA G O NG G iEO N N iEO G euI CHh A I J EO M I M uEO N J I A S E iO,"Counter({'C': 33, 'S': 1})",33,1,0,0,substitution of < uEO > to < iEO >,0.005291005291005291
7130,0201243,685,F,94,English,A,RS048,S,핵심이 무엇인지 파악하지 못한다면 내용을 잘 이해하기 힘들 거야,H E k SS I M I M U EO S I N J I Ph A A Kh A J I M O Th A N D A M iEO N N E iO NG EU L J A L I E A G I H I M D EU L G EO iA,H E k SS I M I M U EO S I N J I Ph A A Kh A J I M O Th A N t D A M iEO N,"Counter({'C': 32, 'D': 23, 'I': 1})",32,0,1,23,"insertion of < t >, deletion of < N >, deletion of < E >, deletion of < iO >, deletion of < NG >, deletion of < EU >, deletion of < L >, deletion of < J >, deletion of < A >, deletion of < L >, deletion of < I >, deletion of < E >, deletion of < A >, deletion of < G >, deletion of < I >, deletion of < H >, deletion of < I >, deletion of < M >, deletion of < D >, deletion of < EU >, deletion of < L >, deletion of < G >, deletion of < EO >, deletion of < iA >",0.3515358361774744
7131,0201346,685,F,94,English,A,RS068,S,그것도 옷이라고 입고 다니니,G EU G EO t DD O O S I R A G O I p GG O D A N I N I,G EU G EO t DD O O S I R A G O I p GG O D A N I,"Counter({'C': 22, 'D': 2})",22,0,0,2,"deletion of < N >, deletion of < I >",0.06451612903225806
7132,0201372,685,F,94,English,A,RS075,S,아이스크림 녹기 전에 빨리 먹을걸,A I S EU Kh EU R I M N O k GG I J EO N E BB A L L I M EO G EU L G EO R,I S EU Kh EU R I M N O k GG I J EO N E BB A L L I M EO G EU L G EO R,"Counter({'C': 30, 'D': 1})",30,0,0,1,deletion of < A >,0.03636363636363636
7133,0200467,685,F,94,English,A,RW012,W,켤레,Kh iEO L L E,Kh iEO L E,"Counter({'C': 4, 'D': 1})",4,0,0,1,deletion of < L >,0.14285714285714285
7134,0200608,685,F,94,English,A,RW054,W,수리,S U R I,S O R I,"Counter({'C': 3, 'S': 1})",3,1,0,0,substitution of < U > to < O >,0.05
7135,0200690,685,F,94,English,A,RW076,W,위,UI,U R I,"Counter({'I': 2, 'S': 1})",0,1,2,0,"insertion of < U >, insertion of < R >, substitution of < UI > to < I >",1.5
7136,0200737,685,F,94,English,A,RW087,W,열심히,iEO L S I M H I,iEO L S I M H H I,"Counter({'C': 7, 'I': 1})",7,0,1,0,insertion of < H >,0.09523809523809523
7137,0200743,685,F,94,English,A,RW088,W,빨래,BB A L L E,BB A L L L E,"Counter({'C': 5, 'I': 1})",5,0,1,0,insertion of < L >,0.12903225806451613
7138,0200951,685,F,94,English,A,RW128,W,궁리,G U NG N I,G U NG M I N,"Counter({'C': 4, 'S': 1, 'I': 1})",4,1,1,0,"substitution of < N > to < M >, insertion of < N >",0.1935483870967742
7688,0204688,889,F,95,English,B,RP001,P,안녕하세요 여러분 저는 줄리앙이라고 합니다 프랑스에서 왔습니다 저는 한국 음식과 한국 문화에 관심이 있습니다 고향에서는 혼자 한국어를 공부했습니다 아직 한국어를 잘 못하지만 한국 생활이 재미있을 것 같습니다 여러분과 같이 공부하게 되어 정말 기쁩니다,A N N iEO NG H A S E iO iEO R EO B U N J EO N EU N J U L L I A NG I R A G O H A M N I D A Ph EU R A NG S EU E S EO oA S SS EU M N I D A J EO N EU N A N G U G EU M S I k GG oA A N G U G M U N oA E G oA N S I M I I S SS EU M N I D A G O iA NG E S EO N EU N H O N J A H A N G U G EO R EU L G O NG B U E S SS EU M N I D A A J I k H A N G U G EO R EU L J A L M O Th A J I M A N A N G U G S E NG H oA R I J E M I I SS EU L G EO t G A t SS EU M N I D A iEO R EO B U N G oA G A Th I G O NG B U A G E D OE EO J EO NG M A L G I BB EU M N I D A,A N N iEO NG H A S E iO iEO R EO B U N J EO N EU N J U R I A N I R A G O H A M N I D A D EU R A NG S U E S EO oA S SS EU M N I D A J EO N EU N A N G U G EU M S I k GG oA A N G U G M U N oA euI G oA N S I M I I S SS EU M N I D A G O iA NG E S EO N EU N H O N J A H A N G U G EO R EU L G O NG B E E S SS EU M N I D A A J I k H A N G U G EO R EU L J A L M O Th A J I M A N A N G U G S E NG H oA R I J E M I I SS EU L G EO t G A t SS EU M N I D A iEO R EO B U N G oA G A Th I G O NG B U A G E D OE EO J EO NG M A L G I BB EU M N I D A,"Counter({'C': 231, 'S': 6, 'D': 1})",231,6,0,1,"deletion of < L >, substitution of < L > to < R >, substitution of < NG > to < N >, substitution of < Ph > to < D >, substitution of < EU > to < U >, substitution of < E > to < euI >, substitution of < U > to < E >",0.0144
7689,0204695,889,F,95,English,B,RP002,P,오늘은 한국어 수업이 있어요 수업은 오전 아홉 시에 시작해요 집에서 학교까지 삼십 분이 걸려요 일곱 시에 일어나서 아침을 먹었어요 여덟 시에 집에서 나갔어요 지하철역에 도착했어요 그런데 지갑이 없었어요 다시 집에 갔어요 책상 위에 지갑이 있었어요 지하철역까지 뛰어서 갔어요 학교에 여덟 시 오십 오 분에 도착했어요 수업에 안 늦었지만 정말 힘들었어요,O N EU R EU N H A N G U G EO S U EO B I I SS EO iO S U EO B EU N O J EO N A O p S I E S I J A Kh E iO J I B E S EO H A k GG iO GG A J I S A M S I p B U N I G EO L L iEO iO I L G O p S I E I R EO N A S EO A CHh I M EU L M EO G EO SS EO iO iEO D EO L B S I E J I B E S EO N A G A SS EO iO J I A CHh EO R iEO G E D O CHh A Kh E SS EO iO G EU R EO N D E J I G A B I EO p SS EO SS EO iO D A S I J I B E G A SS EO iO CHh E k SS A NG UI E J I G A B I I SS EO SS EO iO J I A CHh EO R iEO k GG A J I DD UI EO S EO G A SS EO iO H A k GG iO E iEO D EO L B S I O S I M O B U N E D O CHh A Kh E SS EO iO S U EO B E A N N EU J EO t JJ I M A N J EO NG M A L H I M D EU R EO SS EO iO,O N E N EU N H A N G U G EO S U EO S I I SS EO iO S U EU L O J EO N A O p S I E S I J A Kh E iO J I B E S EO H A p GG iEO G A J I S A p S I B U N G EU L L EO iO I L G EO p S I E I R EO N A S EO A CHh I M EU L M EO SS EO iO iEO R EU S I E I B E S EO N A G A SS EO iO J I A CHh EO R iEO G E D O J A Kh E S EO iO G EU R EO N D E J I G A M I EO p SS EO S EO A S I J I B E G A SS EO iO J I k SS A NG OE E J I G A M I I SS EO SS EO iO J I A CHh EO R A G A J I J EO EO G A SS EO iO H A GG E iEO R EU S I O p S I O B N E D O J A N E SS EO iO S U M I A N EU J EO SS EO A N J EO EO A EO A N N EU J EO S I M A N J EO L M A L H I M D EU R EO SS EO iO,"Counter({'C': 229, 'S': 32, 'D': 21, 'I': 14})",229,32,14,21,"substitution of < EU > to < E >, substitution of < R > to < N >, substitution of < B > to < S >, deletion of < EO >, deletion of < B >, substitution of < N > to < L >, substitution of < k > to < p >, substitution of < iO > to < iEO >, substitution of < GG > to < G >, substitution of < M > to < p >, deletion of < p >, deletion of < I >, substitution of < EO > to < EU >, substitution of < iEO > to < EO >, substitution of < O > to < EO >, deletion of < EO >, deletion of < G >, deletion of < D >, deletion of < EO >, substitution of < L > to < R >, substitution of < B > to < EU >, deletion of < J >, substitution of < CHh > to < J >, substitution of < SS > to < S >, substitution of < B > to < M >, substitution of < SS > to < S >, deletion of < iO >, deletion of < D >, substitution of < CHh > to < J >, substitution of < E > to < I >, substitution of < UI > to < OE >, substitution of < B > to < M >, deletion of < iEO >, substitution of < k > to < A >, substitution of < GG > to < G >, deletion of < DD >, substitution of < UI > to < J >, deletion of < S >, deletion of < k >, deletion of < iO >, deletion of < D >, deletion of < EO >, substitution of < L > to < R >, substitution of < B > to < EU >, insertion of < p >, deletion of < M >, deletion of < U >, substitution of < CHh > to < J >, substitution of < Kh > to < N >, insertion of < M >, insertion of < I >, insertion of < A >, insertion of < N >, insertion of < EU >, insertion of < J >, insertion of < EO >, insertion of < SS >, insertion of < EO >, insertion of < A >, insertion of < N >, insertion of < J >, insertion of < EO >, substitution of < B > to < A >, substitution of < E > to < EO >, deletion of < t >, substitution of < JJ > to < S >, substitution of < NG > to < L >",0.13801756587202008
7690,0204459,889,F,95,English,B,RS007,S,금요일이 좋아요 일요일이 좋아요,G EU M iO I R I J O A iO I R iO I R I J O A iO,G EU M iO I R I J O A iO I R iO I R J O A iO,"Counter({'C': 20, 'D': 1})",20,0,0,1,deletion of < I >,0.03636363636363636
7691,0204527,889,F,95,English,B,RS018,S,여기 물하고 반찬 좀 더 주시겠어요,iEO G I M U R H A G O B A N CHh A N J O M D EO J U S I G E SS EO iO,iEO G I M U R H A G O B A N CHh A N J O M D EO J U S I G E S E iO,"Counter({'C': 28, 'S': 2})",28,2,0,0,"substitution of < SS > to < S >, substitution of < EO > to < E >",0.02531645569620253
7692,0204542,889,F,95,English,B,RS020,S,아버지와 어머니 중에서 누구하고 닮았어요,A B EO J I oA EO M EO N I J U NG E S EO N U G U A G O D A L M A SS EO iO,H A R A B EO J I oA EO M EO N I J U E S EO N U G U A G O D A L M A SS EO iO,"Counter({'C': 31, 'I': 3, 'D': 1})",31,0,3,1,"insertion of < H >, insertion of < A >, insertion of < R >, deletion of < NG >",0.1242603550295858
