,file,speaker,sex,age,nationality,level,code,type,ref,ans,rec,count,C,S,I,D,error,per
6507,0602363,2610,F,95,Chinese,A,RP004,P,나는 아름다운 색을 사랑한다 예전 우리 유치원 선생님이 주신 색종이 같은 빨간색 보라색 자주색 녹색 이런 색깔을 나는 좋아한다 나는 우리나라 가을 하늘을 사랑한다 나는 오래된 가구의 색을 좋아한다 늙어가는 학자의 희끗희끗한 머리카락을 좋아한다 나는 이른 아침의 새 소리를 좋아하며 봄 시냇물 흐르는 소리를 즐긴다 갈대에 부는 바람 소리를 좋아하며 바다의 파도 소리를 들으면 아직도 가슴이 뛴다,N A N EU N A R EU M D A U N S E G EU L S A R A NG H A N D A iE J EO N U R I iU CHh I uEO N S EO N S E NG N I M I J U S I N S E k JJ O NG I G A Th EU N BB A L G A N S E k B O R A S E k J A J U S E k N O k SS E k I R EO N S E k GG A R EU L N A N EU N J O A A N D A N A N EU N U R I N A R A G A EU L H A N EU R EU L S A R A NG H A N D A N A N EU N O R E D OE N G A G U euI S E G EU L J O A A N D A N EU L G EO G A N EU N H A k JJ A euI H euI GG EU Th euI GG EU Th A N M EO R I Kh A R A G EU R J O A A N D A N A N EU N I R EU N A CHh I M euI S E S O R I R EU L J O A A M iEO B O M S I N E N M U L H EU R EU N EU N S O R I R EU L J EU L G I N D A G A L D E E B U N EU N B A R A M S O R I R EU L J O A A M iEO B A D A euI Ph A D O S O R I R EU L D EU R EU M iEO N A J I k DD O G A S EU M I DD UI N D A,N A N EU N A R EU M D A U N S E G EU L S A A NG H A N D A iE J EO N U R EO CHh I uEO N S EO N S E N I M I J U S I M E J EO I G A DD A N BB A L G A N S E B EO R A S E J A J U S E N EO k S E I R EO N S E k G A R EU L N A N EU N J O A N D A N N EU N U R I N A R A G A EU L H A N EU L S A A NG H A N D A A EU N EO R E EO N G I G OE S E G EU L J O A A N D A N EU L Kh O G N EU N H A JJ A euI Ph I Kh I G M EO R I G A R A G EU L J O A A N D A N A N EU N I R EO N A CHh I M E S E S EO R I M EU L J O A A M iEO N B EO M SS I M euI M U L H EU D N S EO R I M EU L J EU L G I N D A G A L D E B O N EU Ph A R A N S EO R I M EU L J O A A M iEO N BB A D A euI Ph A DD EO S EO R I M EU L D EU G EU M iEO N A J I DD EO A SS EU M I D EU N D A,"Counter({'C': 273, 'S': 49, 'D': 35, 'I': 2})",273,49,2,35,"deletion of < R >, deletion of < I >, substitution of < iU > to < EO >, deletion of < NG >, deletion of < N >, substitution of < S > to < M >, deletion of < k >, deletion of < JJ >, substitution of < O > to < J >, substitution of < NG > to < EO >, substitution of < Th > to < DD >, substitution of < EU > to < A >, deletion of < k >, substitution of < O > to < EO >, deletion of < k >, deletion of < k >, substitution of < O > to < EO >, substitution of < SS > to < S >, deletion of < k >, substitution of < GG > to < G >, deletion of < A >, deletion of < A >, deletion of < EU >, deletion of < R >, deletion of < R >, deletion of < N >, deletion of < N >, substitution of < O > to < EO >, deletion of < D >, substitution of < OE > to < EO >, substitution of < A > to < I >, deletion of < U >, substitution of < euI > to < OE >, substitution of < G > to < Kh >, substitution of < EO > to < O >, deletion of < A >, deletion of < k >, deletion of < euI >, deletion of < H >, deletion of < euI >, deletion of < GG >, deletion of < EU >, deletion of < Th >, substitution of < GG > to < Ph >, substitution of < EU > to < I >, substitution of < Th > to < Kh >, substitution of < A > to < I >, substitution of < N > to < G >, substitution of < Kh > to < G >, substitution of < R > to < L >, substitution of < EU > to < EO >, substitution of < euI > to < E >, substitution of < O > to < EO >, substitution of < R > to < M >, insertion of < N >, substitution of < O > to < EO >, substitution of < S > to < SS >, deletion of < N >, substitution of < E > to < M >, substitution of < N > to < euI >, deletion of < EU >, deletion of < R >, deletion of < N >, substitution of < EU > to < D >, substitution of < O > to < EO >, substitution of < R > to < M >, deletion of < E >, substitution of < U > to < O >, deletion of < N >, substitution of < B > to < Ph >, substitution of < M > to < N >, substitution of < O > to < EO >, substitution of < R > to < M >, insertion of < N >, substitution of < B > to < BB >, substitution of < D > to < DD >, substitution of < O > to < EO >, substitution of < O > to < EO >, substitution of < R > to < M >, substitution of < R > to < G >, deletion of < k >, deletion of < O >, substitution of < G > to < EO >, substitution of < S > to < SS >, substitution of < DD > to < D >, substitution of < UI > to < EU >",0.13509234828496042
6508,0602272,2610,F,95,Chinese,A,RS029,S,물이 팔팔 끓는데 왜 불을 안 끄고 가만히 있어요,M U R I Ph A L Ph A L G EU N N EU N D E OE B U R EU L A N G EU G O G A M A N I I SS EO iO,M U R I Ph A L Ph A L G EU G O I N N EU N D E OE B U R EU L A N G EU G O G A M A N I I SS EO iO,"Counter({'C': 40, 'I': 3})",40,0,3,0,"insertion of < G >, insertion of < O >, insertion of < I >",0.05333333333333334
6509,0602275,2610,F,95,Chinese,A,RS031,S,자연스럽게 전통을 이어나가는 것이 바람직하지 않을까 싶습니다,J A iEO N S EU R EO p GG E J EO N Th O NG EU L I EO N A G A N EU N G EO S I B A R A M J I Kh A J I A N EU L GG A S I p SS EU M N I D A,J A iEO N S EU R EO p GG E J EO N Th O NG EU L EO D I N A G A N EU N G EO S I B A R A M J I Kh A J I A N EU L GG A S I p SS EU M N I,"Counter({'C': 55, 'S': 2, 'D': 2, 'I': 1})",55,2,1,2,"insertion of < EO >, substitution of < I > to < D >, substitution of < EO > to < I >, deletion of < D >, deletion of < A >",0.06521739130434782
6510,0602291,2610,F,95,Chinese,A,RS042,S,이 업무에 적합한 사람이 있으면 언제든지 말씀해 주세요,I EO M M OE J EO Kh A Ph A N S A R A M I I SS EU M iEO N EO N J E D EU N J I M A L SS EU M H E J U S E iO,I EO M M G E J I M Kh A M J EO Kh A M A S A R A M I,"Counter({'D': 22, 'S': 15, 'C': 9})",9,15,0,22,"deletion of < OE >, deletion of < J >, deletion of < EO >, deletion of < Kh >, deletion of < A >, deletion of < Ph >, deletion of < A >, deletion of < N >, deletion of < S >, deletion of < A >, deletion of < R >, substitution of < A > to < G >, substitution of < M > to < E >, substitution of < I > to < J >, deletion of < SS >, deletion of < EU >, deletion of < iEO >, deletion of < N >, deletion of < EO >, deletion of < N >, deletion of < J >, deletion of < E >, substitution of < D > to < Kh >, substitution of < EU > to < A >, substitution of < N > to < M >, substitution of < I > to < EO >, substitution of < M > to < Kh >, deletion of < L >, deletion of < SS >, deletion of < EU >, substitution of < H > to < A >, substitution of < E > to < S >, substitution of < J > to < A >, substitution of < U > to < R >, substitution of < S > to < A >, substitution of < E > to < M >, substitution of < iO > to < I >",0.575
6511,0602295,2610,F,95,Chinese,A,RS045,S,뒷일은 나중에 생각하고 급한 불부터 끕시다,D UI S I R EU N N A J U NG E S E NG G A Kh A G O G EU Ph A N B U L B U Th EO G EU p SS I D A,D UI S I R EU N N A J U NG E S E NG G A Kh A G O A A B G EU Ph A,"Counter({'C': 27, 'D': 12, 'S': 2})",27,2,0,12,"deletion of < G >, deletion of < EU >, deletion of < Ph >, deletion of < N >, deletion of < B >, deletion of < U >, substitution of < L > to < A >, deletion of < U >, deletion of < Th >, deletion of < EO >, deletion of < p >, deletion of < SS >, deletion of < I >, substitution of < D > to < Ph >",0.2626728110599078
6512,0602297,2610,F,95,Chinese,A,RS046,S,오늘 걷힌 돈은 모두 기부금으로 사용하는 게 어때요,O N EU L G EO Th I N D O N EU N M O D U G I B U G EU M EU R O S A iO NG H A N EU N G E EO DD E iO,O N EU L G EO Th I N D O N EU N M O D U G I B U G EU M EU R O S A iO,"Counter({'C': 31, 'D': 12})",31,0,0,12,"deletion of < A >, deletion of < iO >, deletion of < NG >, deletion of < H >, deletion of < N >, deletion of < EU >, deletion of < N >, deletion of < G >, deletion of < E >, deletion of < EO >, deletion of < DD >, deletion of < E >",0.23348017621145375
6551,0053950,271,F,3,Chinese,A,RP003,P,의사소통 과정 중에서 말하기와 쓰기 같은 표현 기능이 더 중요할까 듣기와 읽기 같은 기능이 더 중요할까 나는 이해 영역이 더 중요하고 특히 듣기가 기본이라고 생각한다 다른 이의 말을 듣고 그 말을 이해해야 의사소통을 계속할 수 있기 때문이다 따라서 진정한 의사소통은 듣기에서부터 시작한다고 주장하고 싶다,euI S A S O Th O NG G oA J EO NG J U NG E S EO M A R H A G I oA SS EU G I G A Th EU N Ph iO iEO N G I N EU NG I D EO J U NG iO A L GG A D EU t GG I oA I k GG I G A Th EU N G I N EU NG I D EO J U NG iO A L GG A N A N EU N I E iEO NG iEO G I D EO J U NG iO A G O Th EU Kh I D EU t GG I G A G I B O N I R A G O S E NG G A Kh A N D A D A R EU N I euI M A R EU L D EU t GG O G EU M A R EU L I E E iA euI S A S O Th O NG EU L G iE S O Kh A L S U I t GG I D E M U N I D A D A R A S EO J I N J EO NG H A N euI S A S O Th O NG EU N D EU t GG I E S EO B U Th EO S I J A Kh A N D A G O J U J A NG H A G O S I p DD A,euI S A S O Th O N G oA J EO NG J U NG E S EO M A R A G I oA S EU p Kh I G A Th EU N G iO iEO N G I N NG I D EO J U NG iO A L GG A D EU G oA I G I G A Th EU N G I R NG I D J U NG iO A L GG A A N EU N I E iO M N iEO G I EO J U NG iO A G O Th Kh I D EU G I oA G I B U M I R A G O S E NG G A Kh A N D A D A R EU N I E M A R EU L D EU G O G EU M A R EU L I E iA euI S A S O Th O NG EU L G iE S O Kh A L S U I GG I D E M U N D E M U N I D A A R S EO J I N J A NG H A N euI S A S O Th O N EU N D EU GG I E S B U Th EO S I J A Kh A D A G J U J A NG H A G O S I p DD A,"Counter({'C': 222, 'D': 21, 'S': 17, 'I': 7})",222,17,7,21,"substitution of < NG > to < N >, deletion of < H >, substitution of < SS > to < S >, insertion of < p >, substitution of < G > to < Kh >, substitution of < Ph > to < G >, deletion of < EU >, deletion of < t >, deletion of < GG >, substitution of < I > to < G >, deletion of < k >, substitution of < GG > to < G >, deletion of < N >, substitution of < EU > to < R >, deletion of < EO >, deletion of < N >, insertion of < iO >, substitution of < iEO > to < M >, substitution of < NG > to < N >, deletion of < D >, deletion of < EU >, deletion of < t >, substitution of < GG > to < G >, deletion of < G >, substitution of < A > to < oA >, substitution of < O > to < U >, substitution of < N > to < M >, substitution of < euI > to < E >, deletion of < t >, substitution of < GG > to < G >, deletion of < E >, deletion of < t >, insertion of < D >, insertion of < E >, insertion of < M >, insertion of < U >, insertion of < N >, deletion of < D >, deletion of < A >, substitution of < EO > to < A >, substitution of < NG > to < N >, deletion of < t >, deletion of < EO >, deletion of < N >, deletion of < O >",0.11173576950105411
6552,0053955,271,F,3,Chinese,A,RP004,P,나는 아름다운 색을 사랑한다 예전 우리 유치원 선생님이 주신 색종이 같은 빨간색 보라색 자주색 녹색 이런 색깔을 나는 좋아한다 나는 우리나라 가을 하늘을 사랑한다 나는 오래된 가구의 색을 좋아한다 늙어가는 학자의 희끗희끗한 머리카락을 좋아한다 나는 이른 아침의 새 소리를 좋아하며 봄 시냇물 흐르는 소리를 즐긴다 갈대에 부는 바람 소리를 좋아하며 바다의 파도 소리를 들으면 아직도 가슴이 뛴다,N A N EU N A R EU M D A U N S E G EU L S A R A NG H A N D A iE J EO N U R I iU CHh I uEO N S EO N S E NG N I M I J U S I N S E k JJ O NG I G A Th EU N BB A L G A N S E k B O R A S E k J A J U S E k N O k SS E k I R EO N S E k GG A R EU L N A N EU N J O A A N D A N A N EU N U R I N A R A G A EU L H A N EU R EU L S A R A NG H A N D A N A N EU N O R E D OE N G A G U euI S E G EU L J O A A N D A N EU L G EO G A N EU N H A k JJ A euI H euI GG EU Th euI GG EU Th A N M EO R I Kh A R A G EU R J O A A N D A N A N EU N I R EU N A CHh I M euI S E S O R I R EU L J O A A M iEO B O M S I N E N M U L H EU R EU N EU N S O R I R EU L J EU L G I N D A G A L D E E B U N EU N B A R A M S O R I R EU L J O A A M iEO B A D A euI Ph A D O S O R I R EU L D EU R EU M iEO N A J I k DD O G A S EU M I DD UI N D A,N A N EU N A R EU N D A EU N S E G EU L S A J A G A N D A EO N U R I JJ I oA N S EO N S E N I M EU J U I E k J EO NG EU G Th N BB A L R A N S E k O R A S E EO NG S E I R EO N S E NG G A G EU L N A N EU L J O A A N D A N U R I N A A G G A EU L H A EU L S A A NG H A D A N EO R EU D OE N G G S E G EU L J O A N D A GG EO G H A p JJ A euI H E H OE D Kh EO N M EO R I Kh A A G EU L J O A A N D A N I EU SS M EU S E S EO R R EU L J O A A M iEO N B EO M SS I M U L S EO EU L J G I N D G L Kh E B U R EU N Ph A R A N S EO R I EU L J O A A M iEO N G A L D B E DD O S EO D M iEO N DD O G M EU D EU N D D EU,"Counter({'C': 210, 'D': 91, 'S': 56, 'I': 1})",210,56,1,91,"substitution of < M > to < N >, substitution of < U > to < EU >, substitution of < R > to < J >, deletion of < NG >, substitution of < H > to < G >, deletion of < iE >, deletion of < J >, deletion of < iU >, substitution of < CHh > to < JJ >, substitution of < uEO > to < oA >, deletion of < NG >, substitution of < I > to < EU >, deletion of < S >, deletion of < N >, deletion of < S >, substitution of < JJ > to < J >, substitution of < O > to < EO >, substitution of < I > to < EU >, deletion of < A >, deletion of < EU >, substitution of < G > to < R >, deletion of < B >, deletion of < k >, deletion of < J >, deletion of < A >, substitution of < J > to < EO >, substitution of < U > to < NG >, deletion of < E >, deletion of < k >, deletion of < N >, deletion of < O >, deletion of < k >, deletion of < SS >, deletion of < k >, substitution of < k > to < NG >, substitution of < GG > to < G >, substitution of < R > to < G >, substitution of < N > to < L >, deletion of < A >, deletion of < N >, deletion of < N >, deletion of < EU >, substitution of < R > to < A >, substitution of < A > to < G >, deletion of < N >, deletion of < EU >, deletion of < R >, deletion of < R >, deletion of < N >, deletion of < A >, deletion of < N >, deletion of < N >, deletion of < EU >, substitution of < O > to < EO >, substitution of < E > to < EU >, deletion of < A >, deletion of < U >, deletion of < euI >, deletion of < A >, deletion of < N >, deletion of < EU >, deletion of < L >, substitution of < G > to < GG >, deletion of < A >, deletion of < N >, deletion of < EU >, deletion of < N >, substitution of < k > to < p >, deletion of < euI >, deletion of < GG >, deletion of < EU >, substitution of < Th > to < E >, substitution of < euI > to < H >, substitution of < GG > to < OE >, substitution of < EU > to < D >, substitution of < Th > to < Kh >, substitution of < A > to < EO >, deletion of < R >, substitution of < R > to < L >, deletion of < A >, deletion of < N >, deletion of < N >, deletion of < EU >, deletion of < R >, deletion of < N >, deletion of < A >, deletion of < CHh >, substitution of < I > to < SS >, substitution of < euI > to < EU >, substitution of < O > to < EO >, deletion of < I >, insertion of < N >, substitution of < O > to < EO >, substitution of < S > to < SS >, deletion of < N >, deletion of < E >, deletion of < N >, deletion of < H >, deletion of < EU >, deletion of < R >, deletion of < EU >, deletion of < N >, deletion of < EU >, deletion of < N >, deletion of < O >, deletion of < R >, deletion of < I >, substitution of < R > to < EO >, deletion of < EU >, deletion of < L >, deletion of < A >, deletion of < A >, deletion of < D >, substitution of < E > to < Kh >, substitution of < N > to < R >, substitution of < B > to < Ph >, substitution of < M > to < N >, substitution of < O > to < EO >, deletion of < R >, deletion of < B >, substitution of < A > to < N >, substitution of < D > to < G >, deletion of < euI >, deletion of < Ph >, substitution of < A > to < L >, deletion of < O >, deletion of < S >, substitution of < O > to < B >, substitution of < R > to < E >, substitution of < I > to < DD >, substitution of < R > to < O >, substitution of < EU > to < S >, substitution of < L > to < EO >, deletion of < EU >, deletion of < R >, deletion of < EU >, deletion of < A >, deletion of < J >, deletion of < I >, deletion of < k >, deletion of < A >, substitution of < S > to < M >, deletion of < M >, substitution of < I > to < D >, substitution of < DD > to < EU >, substitution of < UI > to < N >, substitution of < N > to < D >, substitution of < A > to < EU >",0.28056426332288403
6553,0053913,271,F,3,Chinese,A,RS039,S,사람이 이렇게 많을 줄 몰랐는데 정말 대단하네요,S A R A M I I R EO Kh E M A N EU L J U L M O L L A N N EU N D E J EO NG M A L D E D A N A N E iO,S A R A M I I R EO Kh E M A N EU L J U L M O L L A N N EU N D E J EO NG M A L D E D A A N E iO,"Counter({'C': 44, 'D': 1})",44,0,0,1,deletion of < N >,0.017241379310344827
6554,0053902,271,F,3,Chinese,A,RS042,S,이 업무에 적합한 사람이 있으면 언제든지 말씀해 주세요,I EO M M OE J EO Kh A Ph A N S A R A M I I SS EU M iEO N EO N J E D EU N J I M A L SS EU M H E J U S E iO,I EO M BB A L,"Counter({'D': 40, 'C': 5, 'S': 1})",5,1,0,40,"deletion of < EO >, deletion of < M >, deletion of < M >, deletion of < OE >, deletion of < J >, deletion of < Kh >, deletion of < A >, deletion of < Ph >, deletion of < A >, deletion of < N >, deletion of < S >, deletion of < A >, deletion of < R >, deletion of < A >, deletion of < M >, deletion of < I >, deletion of < I >, deletion of < SS >, deletion of < EU >, deletion of < iEO >, deletion of < N >, deletion of < EO >, deletion of < N >, deletion of < J >, deletion of < E >, deletion of < D >, deletion of < EU >, deletion of < N >, deletion of < J >, deletion of < I >, substitution of < M > to < BB >, deletion of < SS >, deletion of < EU >, deletion of < M >, deletion of < H >, deletion of < E >, deletion of < J >, deletion of < U >, deletion of < S >, deletion of < E >, deletion of < iO >",0.7224489795918367
6555,0053621,271,F,3,Chinese,A,RW034,W,들어요,D EU R EO iO,J EU N R EO J A,"Counter({'C': 3, 'S': 2, 'I': 2})",3,2,2,0,"substitution of < D > to < J >, insertion of < N >, insertion of < J >, substitution of < iO > to < A >",0.2894736842105263
6556,0053740,271,F,3,Chinese,A,RW090,W,약국,iA k GG U k,iA k GG U,"Counter({'C': 4, 'D': 1})",4,0,0,1,deletion of < k >,0.18518518518518517
6586,0055505,276,F,99,Chinese,A,RP003,P,의사소통 과정 중에서 말하기와 쓰기 같은 표현 기능이 더 중요할까 듣기와 읽기 같은 기능이 더 중요할까 나는 이해 영역이 더 중요하고 특히 듣기가 기본이라고 생각한다 다른 이의 말을 듣고 그 말을 이해해야 의사소통을 계속할 수 있기 때문이다 따라서 진정한 의사소통은 듣기에서부터 시작한다고 주장하고 싶다,euI S A S O Th O NG G oA J EO NG J U NG E S EO M A R H A G I oA SS EU G I G A Th EU N Ph iO iEO N G I N EU NG I D EO J U NG iO A L GG A D EU t GG I oA I k GG I G A Th EU N G I N EU NG I D EO J U NG iO A L GG A N A N EU N I E iEO NG iEO G I D EO J U NG iO A G O Th EU Kh I D EU t GG I G A G I B O N I R A G O S E NG G A Kh A N D A D A R EU N I euI M A R EU L D EU t GG O G EU M A R EU L I E E iA euI S A S O Th O NG EU L G iE S O Kh A L S U I t GG I D E M U N I D A D A R A S EO J I N J EO NG H A N euI S A S O Th O NG EU N D EU t GG I E S EO B U Th EO S I J A Kh A N D A G O J U J A NG H A G O S I p DD A,euI S A S O Th O NG G A J A NG J U NG E S EO M A R A G I oA SS EU G I G A Th EU N Ph iEO iEO N G I J NG I D EO J U NG iO A L GG A G EU G I oA I G I G A Th EU N G I J EU NG I EO J U NG iO A L GG A N A N EU N I E EO NG N iEO G I D EO J U NG iO A G O Th EU Kh I G EU GG I A G I B EO N I R A G O S E NG G A Kh A N D A D A R EU N euI M A R EU L D EU G O G EU M A R EU L I E E iA euI S A S O Th O NG EU L E S O Kh A L S U I t GG I D E M U N I D A D A R A S EO S I N J A NG A N euI S A S O Th O NG EU N D EU GG I E S EO B U Th EO S I J A Kh A N D A G O J U J A N A G O S I p DD A,"Counter({'C': 231, 'S': 16, 'D': 13, 'I': 1})",231,16,1,13,"substitution of < oA > to < A >, substitution of < EO > to < A >, deletion of < H >, substitution of < iO > to < iEO >, deletion of < N >, substitution of < EU > to < J >, substitution of < D > to < G >, deletion of < t >, substitution of < GG > to < G >, deletion of < k >, substitution of < GG > to < G >, substitution of < N > to < J >, deletion of < D >, substitution of < iEO > to < EO >, insertion of < N >, substitution of < D > to < G >, deletion of < t >, deletion of < G >, substitution of < O > to < EO >, deletion of < I >, deletion of < t >, substitution of < GG > to < G >, deletion of < G >, substitution of < iE > to < E >, substitution of < J > to < S >, substitution of < EO > to < A >, deletion of < H >, deletion of < t >, deletion of < NG >, substitution of < H > to < N >",0.0617816091954023
6587,0055509,276,F,99,Chinese,A,RP004,P,나는 아름다운 색을 사랑한다 예전 우리 유치원 선생님이 주신 색종이 같은 빨간색 보라색 자주색 녹색 이런 색깔을 나는 좋아한다 나는 우리나라 가을 하늘을 사랑한다 나는 오래된 가구의 색을 좋아한다 늙어가는 학자의 희끗희끗한 머리카락을 좋아한다 나는 이른 아침의 새 소리를 좋아하며 봄 시냇물 흐르는 소리를 즐긴다 갈대에 부는 바람 소리를 좋아하며 바다의 파도 소리를 들으면 아직도 가슴이 뛴다,N A N EU N A R EU M D A U N S E G EU L S A R A NG H A N D A iE J EO N U R I iU CHh I uEO N S EO N S E NG N I M I J U S I N S E k JJ O NG I G A Th EU N BB A L G A N S E k B O R A S E k J A J U S E k N O k SS E k I R EO N S E k GG A R EU L N A N EU N J O A A N D A N A N EU N U R I N A R A G A EU L H A N EU R EU L S A R A NG H A N D A N A N EU N O R E D OE N G A G U euI S E G EU L J O A A N D A N EU L G EO G A N EU N H A k JJ A euI H euI GG EU Th euI GG EU Th A N M EO R I Kh A R A G EU R J O A A N D A N A N EU N I R EU N A CHh I M euI S E S O R I R EU L J O A A M iEO B O M S I N E N M U L H EU R EU N EU N S O R I R EU L J EU L G I N D A G A L D E E B U N EU N B A R A M S O R I R EU L J O A A M iEO B A D A euI Ph A D O S O R I R EU L D EU R EU M iEO N A J I k DD O G A S EU M I DD UI N D A,N A N EU N A R EU M D A U N S E G EU L S A R A M H A t D A iE J EO N U R I iU J I EO N S EO N S E NG N I M I J U S I N J E J EO M I,"Counter({'D': 296, 'C': 57, 'S': 4})",57,4,0,296,"substitution of < NG > to < M >, substitution of < N > to < t >, substitution of < CHh > to < J >, substitution of < uEO > to < EO >, deletion of < I >, deletion of < J >, deletion of < U >, deletion of < S >, deletion of < I >, deletion of < N >, deletion of < S >, deletion of < E >, deletion of < k >, deletion of < JJ >, deletion of < O >, deletion of < NG >, deletion of < G >, deletion of < A >, deletion of < Th >, deletion of < EU >, deletion of < N >, deletion of < BB >, deletion of < A >, deletion of < L >, deletion of < G >, deletion of < A >, deletion of < N >, deletion of < S >, deletion of < E >, deletion of < k >, deletion of < B >, deletion of < O >, deletion of < R >, deletion of < A >, deletion of < S >, deletion of < E >, deletion of < k >, deletion of < J >, deletion of < A >, deletion of < E >, deletion of < k >, deletion of < N >, deletion of < O >, deletion of < k >, deletion of < SS >, deletion of < E >, deletion of < k >, deletion of < R >, deletion of < EO >, deletion of < N >, deletion of < S >, deletion of < E >, deletion of < k >, deletion of < GG >, deletion of < A >, deletion of < R >, deletion of < EU >, deletion of < L >, deletion of < N >, deletion of < A >, deletion of < N >, deletion of < EU >, deletion of < O >, deletion of < A >, deletion of < A >, deletion of < N >, deletion of < D >, deletion of < A >, deletion of < N >, deletion of < A >, deletion of < N >, deletion of < EU >, deletion of < N >, deletion of < U >, deletion of < R >, deletion of < I >, deletion of < N >, deletion of < A >, deletion of < R >, deletion of < A >, deletion of < G >, deletion of < A >, deletion of < EU >, deletion of < L >, deletion of < H >, deletion of < A >, deletion of < N >, deletion of < EU >, deletion of < R >, deletion of < EU >, deletion of < L >, deletion of < S >, deletion of < A >, deletion of < R >, deletion of < A >, deletion of < NG >, deletion of < H >, deletion of < A >, deletion of < N >, deletion of < D >, deletion of < A >, deletion of < N >, deletion of < A >, deletion of < N >, deletion of < EU >, deletion of < N >, deletion of < O >, deletion of < R >, deletion of < E >, deletion of < D >, deletion of < OE >, deletion of < N >, deletion of < G >, deletion of < A >, deletion of < G >, deletion of < U >, deletion of < euI >, deletion of < S >, deletion of < G >, deletion of < EU >, deletion of < L >, deletion of < O >, deletion of < A >, deletion of < A >, deletion of < N >, deletion of < D >, deletion of < A >, deletion of < N >, deletion of < EU >, deletion of < L >, deletion of < G >, deletion of < EO >, deletion of < G >, deletion of < A >, deletion of < N >, deletion of < EU >, deletion of < N >, deletion of < H >, deletion of < A >, deletion of < k >, deletion of < JJ >, deletion of < A >, deletion of < euI >, deletion of < H >, deletion of < euI >, deletion of < GG >, deletion of < EU >, deletion of < Th >, deletion of < euI >, deletion of < GG >, deletion of < EU >, deletion of < Th >, deletion of < A >, deletion of < N >, deletion of < M >, deletion of < R >, deletion of < I >, deletion of < Kh >, deletion of < A >, deletion of < R >, deletion of < A >, deletion of < G >, deletion of < EU >, deletion of < R >, deletion of < J >, deletion of < O >, deletion of < A >, deletion of < A >, deletion of < N >, deletion of < D >, deletion of < A >, deletion of < N >, deletion of < A >, deletion of < N >, deletion of < EU >, deletion of < N >, deletion of < I >, deletion of < R >, deletion of < EU >, deletion of < N >, deletion of < A >, deletion of < CHh >, deletion of < I >, deletion of < M >, deletion of < euI >, deletion of < S >, deletion of < E >, deletion of < S >, deletion of < O >, deletion of < R >, deletion of < I >, deletion of < R >, deletion of < EU >, deletion of < L >, deletion of < J >, deletion of < O >, deletion of < A >, deletion of < A >, deletion of < M >, deletion of < iEO >, deletion of < B >, deletion of < O >, deletion of < M >, deletion of < S >, deletion of < I >, deletion of < N >, deletion of < E >, deletion of < N >, deletion of < M >, deletion of < U >, deletion of < L >, deletion of < H >, deletion of < EU >, deletion of < R >, deletion of < EU >, deletion of < N >, deletion of < EU >, deletion of < N >, deletion of < S >, deletion of < O >, deletion of < R >, deletion of < I >, deletion of < R >, deletion of < EU >, deletion of < L >, deletion of < J >, deletion of < EU >, deletion of < L >, deletion of < G >, deletion of < I >, deletion of < N >, deletion of < D >, deletion of < A >, deletion of < G >, deletion of < A >, deletion of < L >, deletion of < D >, deletion of < E >, deletion of < E >, deletion of < B >, deletion of < U >, deletion of < N >, deletion of < EU >, deletion of < N >, deletion of < B >, deletion of < A >, deletion of < R >, deletion of < A >, deletion of < M >, deletion of < S >, deletion of < O >, deletion of < R >, deletion of < I >, deletion of < R >, deletion of < EU >, deletion of < L >, deletion of < J >, deletion of < O >, deletion of < A >, deletion of < A >, deletion of < M >, deletion of < iEO >, deletion of < B >, deletion of < A >, deletion of < D >, deletion of < A >, deletion of < euI >, deletion of < Ph >, deletion of < A >, deletion of < D >, deletion of < O >, deletion of < S >, deletion of < O >, deletion of < R >, deletion of < I >, deletion of < R >, deletion of < EU >, deletion of < L >, deletion of < D >, deletion of < EU >, deletion of < R >, deletion of < EU >, deletion of < M >, deletion of < iEO >, deletion of < N >, deletion of < A >, deletion of < J >, deletion of < I >, deletion of < k >, deletion of < DD >, deletion of < O >, deletion of < G >, deletion of < A >, deletion of < S >, deletion of < EU >, deletion of < DD >, deletion of < UI >, deletion of < N >, deletion of < D >, deletion of < A >",0.6770219603642207
6588,0055401,276,F,99,Chinese,A,RS059,S,그거 내가 한 거 아니야,G EU G EO N E G A H A N G EO A N I iA,G EU G EO N E G A H A N G EO,"Counter({'C': 13, 'D': 4})",13,0,0,4,"deletion of < A >, deletion of < N >, deletion of < I >, deletion of < iA >",0.21348314606741572
6589,0055205,276,F,99,Chinese,A,RW077,W,귀,G UI,G I,"Counter({'C': 1, 'S': 1})",1,1,0,0,substitution of < UI > to < I >,0.09090909090909091
6590,0055271,276,F,99,Chinese,A,RW147,W,실내,S I N N E,S I M D E,"Counter({'C': 3, 'S': 2})",3,2,0,0,"substitution of < N > to < M >, substitution of < N > to < D >",0.08
